   0.208886648E-05   0.221044418E-05   0.258810820E-08   0.119246852E-05   0.137259260E-04   0.197320529E-04   0.114721702E-04  -0.325915386E-05  -0.124230631E-04  -0.107704978E-04
   0.207153358E-05   0.223410806E-05   0.667893943E-07   0.126503029E-05   0.137750607E-04   0.196888964E-04   0.114067778E-04  -0.330484174E-05  -0.124377741E-04  -0.107878710E-04
   0.205490281E-05   0.225887674E-05   0.135156427E-06   0.134091077E-05   0.138201015E-04   0.196334843E-04   0.113339905E-04  -0.334955734E-05  -0.124467536E-04  -0.108006168E-04
   0.203892365E-05   0.228479928E-05   0.207774768E-06   0.142012774E-05   0.138609825E-04   0.195658726E-04   0.112539328E-04  -0.339327281E-05  -0.124501160E-04  -0.108089041E-04
   0.202354582E-05   0.231192419E-05   0.284726818E-06   0.150269554E-05   0.138976409E-04   0.194861295E-04   0.111667352E-04  -0.343596205E-05  -0.124479799E-04  -0.108129045E-04
   0.200871934E-05   0.234029938E-05   0.366091662E-06   0.158862496E-05   0.139300166E-04   0.193943355E-04   0.110725337E-04  -0.347760064E-05  -0.124404679E-04  -0.108127917E-04
   0.199439458E-05   0.236997207E-05   0.451944911E-06   0.167792318E-05   0.139580525E-04   0.192905828E-04   0.109714698E-04  -0.351816589E-05  -0.124277062E-04  -0.108087412E-04
   0.198052232E-05   0.240098872E-05   0.542358549E-06   0.177059364E-05   0.139816949E-04   0.191749758E-04   0.108636903E-04  -0.355763682E-05  -0.124098246E-04  -0.108009302E-04
   0.196705390E-05   0.243339497E-05   0.637400784E-06   0.186663598E-05   0.140008931E-04   0.190476303E-04   0.107493468E-04  -0.359599409E-05  -0.123869558E-04  -0.107895371E-04
   0.195394120E-05   0.246723555E-05   0.737135894E-06   0.196604593E-05   0.140155997E-04   0.189086738E-04   0.106285958E-04  -0.363322008E-05  -0.123592360E-04  -0.107747416E-04
   0.194113675E-05   0.250255422E-05   0.841624086E-06   0.206881524E-05   0.140257711E-04   0.187582451E-04   0.105015981E-04  -0.366929876E-05  -0.123268040E-04  -0.107567241E-04
   0.192859383E-05   0.253939373E-05   0.950921355E-06   0.217493159E-05   0.140313669E-04   0.185964940E-04   0.103685190E-04  -0.370421578E-05  -0.122898012E-04  -0.107356656E-04
   0.191626647E-05   0.257779566E-05   0.106507934E-05   0.228437853E-05   0.140323505E-04   0.184235811E-04   0.102295276E-04  -0.373795838E-05  -0.122483714E-04  -0.107117475E-04
