 0.690922995E+02 -0.349893062E+04 0.520647821E+02
 0.681731206E+02 -0.349893062E+04 0.532626793E+02
 0.672331756E+02 -0.349893062E+04 0.544443521E+02
 0.662727507E+02 -0.349893062E+04 0.556094407E+02
 0.652921385E+02 -0.349893062E+04 0.567575901E+02
 0.642916377E+02 -0.349893062E+04 0.578884506E+02
 0.632715530E+02 -0.349893062E+04 0.590016777E+02
 0.622321951E+02 -0.349893062E+04 0.600969323E+02
 0.611738808E+02 -0.349893062E+04 0.611738808E+02
 0.600969323E+02 -0.349893062E+04 0.622321951E+02
 0.590016777E+02 -0.349893062E+04 0.632715530E+02
 0.578884506E+02 -0.349893062E+04 0.642916377E+02
 0.567575901E+02 -0.349893062E+04 0.652921385E+02
 0.556094407E+02 -0.349893062E+04 0.662727507E+02
 0.544443521E+02 -0.349893062E+04 0.672331756E+02
 0.532626793E+02 -0.349893062E+04 0.681731206E+02
 0.520647821E+02 -0.349893062E+04 0.690922995E+02
 0.508510255E+02 -0.349893062E+04 0.699904321E+02
 0.496217792E+02 -0.349893062E+04 0.708672450E+02
 0.483774176E+02 -0.349893062E+04 0.717224710E+02
 0.471183197E+02 -0.349893062E+04 0.725558497E+02
 0.458448692E+02 -0.349893062E+04 0.733671272E+02
 0.445574539E+02 -0.349893062E+04 0.741560563E+02
 0.432564659E+02 -0.349893062E+04 0.749223968E+02
 0.419423017E+02 -0.349893062E+04 0.756659151E+02
 0.406153613E+02 -0.349893062E+04 0.763863850E+02
 0.392760492E+02 -0.349893062E+04 0.770835867E+02
 0.379247732E+02 -0.349893062E+04 0.777573081E+02
 0.365619449E+02 -0.349893062E+04 0.784073438E+02
 0.351879795E+02 -0.349893062E+04 0.790334959E+02
 0.338032955E+02 -0.349893062E+04 0.796355737E+02
 0.324083147E+02 -0.349893062E+04 0.802133937E+02
 0.310034620E+02 -0.349893062E+04 0.807667798E+02
 0.295891654E+02 -0.349893062E+04 0.812955637E+02
 0.281658556E+02 -0.349893062E+04 0.817995841E+02
 0.267339662E+02 -0.349893062E+04 0.822786876E+02
 0.252939334E+02 -0.349893062E+04 0.827327282E+02
 0.238461958E+02 -0.349893062E+04 0.831615676E+02
 0.223911944E+02 -0.349893062E+04 0.835650752E+02
 0.209293725E+02 -0.349893062E+04 0.839431281E+02
 0.194611752E+02 -0.349893062E+04 0.842956110E+02
 0.179870499E+02 -0.349893062E+04 0.846224168E+02
 0.165074456E+02 -0.349893062E+04 0.849234457E+02
 0.150228130E+02 -0.349893062E+04 0.851986061E+02
 0.135336042E+02 -0.349893062E+04 0.854478141E+02
 0.120402730E+02 -0.349893062E+04 0.856709940E+02
 0.105432742E+02 -0.349893062E+04 0.858680776E+02
 0.904306382E+01 -0.349893062E+04 0.860390050E+02
 0.754009884E+01 -0.349893062E+04 0.861837241E+02
 0.603483706E+01 -0.349893062E+04 0.863021907E+02
 0.452773702E+01 -0.349893062E+04 0.863943689E+02
 0.301925778E+01 -0.349893062E+04 0.864602305E+02
 0.150985885E+01 -0.349893062E+04 0.864997555E+02
 0.922550014E+02 -0.349878356E+04 0.161031704E+01
 0.922128466E+02 -0.349878356E+04 0.322014356E+01
 0.921426029E+02 -0.349878356E+04 0.482898919E+01
 0.920442916E+02 -0.349878356E+04 0.643636387E+01
 0.919179428E+02 -0.349878356E+04 0.804177797E+01
 0.917635949E+02 -0.349878356E+04 0.964474246E+01
 0.915812949E+02 -0.349878356E+04 0.112447691E+02
 0.913710983E+02 -0.349878356E+04 0.128413704E+02
 0.911330692E+02 -0.349878356E+04 0.144340602E+02
 0.908672801E+02 -0.349878356E+04 0.160223532E+02
 0.905738120E+02 -0.349878356E+04 0.176057656E+02
 0.902527542E+02 -0.349878356E+04 0.191838151E+02
 0.899042045E+02 -0.349878356E+04 0.207560211E+02
 0.895282691E+02 -0.349878356E+04 0.223219045E+02
 0.891250626E+02 -0.349878356E+04 0.238809886E+02
 0.886947077E+02 -0.349878356E+04 0.254327982E+02
 0.882373355E+02 -0.349878356E+04 0.269768607E+02
 0.877530854E+02 -0.349878356E+04 0.285127059E+02
 0.872421049E+02 -0.349878356E+04 0.300398658E+02
 0.867045495E+02 -0.349878356E+04 0.315578752E+02
 0.861405832E+02 -0.349878356E+04 0.330662718E+02
 0.855503775E+02 -0.349878356E+04 0.345645961E+02
 0.849341124E+02 -0.349878356E+04 0.360523917E+02
 0.842919755E+02 -0.349878356E+04 0.375292054E+02
 0.836241625E+02 -0.349878356E+04 0.389945874E+02
 0.829308767E+02 -0.349878356E+04 0.404480912E+02
 0.822123294E+02 -0.349878356E+04 0.418892741E+02
 0.814687395E+02 -0.349878356E+04 0.433176972E+02
 0.807003333E+02 -0.349878356E+04 0.447329252E+02
 0.799073451E+02 -0.349878356E+04 0.461345272E+02
 0.790900163E+02 -0.349878356E+04 0.475220761E+02
 0.782485959E+02 -0.349878356E+04 0.488951494E+02
 0.773833403E+02 -0.349878356E+04 0.502533287E+02
 0.764945129E+02 -0.349878356E+04 0.515962004E+02
